turk_uydu,cop_parca,cop_kaynak,mesafe_t0_km,hiz_t0_km_s,tahmin_t24_km,gercek_t24_km,hata_km,hiz_t24_km_s,delta_mesafe_km,cop_inclination_deg,cop_eccentricity,cop_sma_km,cop_perigee_km,cop_apogee_km,roket_govdesi,malzeme,yanma_orani,yere_dusme_riski,orbital_risk_skoru,bilesik_risk_skoru,cop_norad_id,discos_object_class,discos_mission,discos_mass_kg,discos_shape,risk_sinifi,trend,hesap_utc
IMECE,LEMUR-2-PETERG,aktif_uydular,10584.4,15.052,4953.18,6087.2,1134.02,11.62,-4497.2,97.399,0.0003,6852.5203,479.3124,483.7282,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,42841,Payload,Commercial Com/MetRO,4.0,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-32735,aktif_uydular,1360.33,14.557,4953.22,5287.99,334.77,14.534,3927.65,53.1588,0.0001,6853.3879,481.5402,483.2357,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63044,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-33584,aktif_uydular,8715.83,13.909,4954.02,4001.29,-952.73,12.761,-4714.54,53.159,0.0001,6853.4355,481.4732,483.3977,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62761,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35380,aktif_uydular,11990.85,14.32,4954.94,2228.93,-2726.01,6.357,-9761.92,53.1581,0.0001,6853.3737,481.5512,483.1961,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65905,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0204,aktif_uydular,12983.49,13.458,4955.96,4763.74,-192.22,6.822,-8219.75,87.8957,0.0001,7583.9351,1211.8939,1213.9764,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48225,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-32420,aktif_uydular,2998.38,13.978,4956.05,4110.97,-845.08,14.918,1112.59,42.9996,0.0001,6861.1409,489.3512,490.9307,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,61931,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,TIANHUI 5A,aktif_uydular,13727.24,1.782,4957.36,6325.58,1368.22,13.402,-7401.66,97.8212,0.0002,6983.638,611.5458,613.7303,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58199,Payload,Civil Radar Imaging,1000.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-34258,aktif_uydular,12129.73,13.952,4958.04,3656.09,-1301.95,7.648,-8473.64,53.1602,0.0001,6853.3431,481.5331,483.1532,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64211,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35756,aktif_uydular,2321.62,14.13,4958.09,4855.16,-102.93,14.225,2533.53,43.0026,0.0002,6861.1371,488.9075,491.3666,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67175,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-4569,aktif_uydular,12975.54,14.08,4958.27,7863.62,2905.35,8.522,-5111.92,97.6022,0.0002,6927.6644,555.0669,558.2619,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,53687,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ION SCV-007,aktif_uydular,13398.49,5.254,4959.54,2003.81,-2955.73,14.931,-11394.68,97.9085,0.0011,7015.4485,636.5842,652.3128,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55060,Payload,Commercial Technology,220.0,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35389,aktif_uydular,1087.61,14.288,4960.68,5757.47,796.79,14.709,4669.87,43.0055,0.0001,6861.1711,489.6078,490.7344,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66434,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31663,aktif_uydular,11674.35,13.818,4961.09,6969.4,2008.31,9.248,-4704.95,43.0038,0.0002,6861.1792,489.0828,491.2757,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59576,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-31960,aktif_uydular,8539.61,13.401,4961.77,3618.14,-1343.63,12.88,-4921.48,43.0016,0.0002,6861.2089,489.1125,491.3053,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59931,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-34174,aktif_uydular,10201.73,13.575,4961.79,1021.35,-3940.44,8.876,-9180.37,53.1594,0.0001,6853.3512,481.4815,483.2209,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64097,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-6212,aktif_uydular,6552.49,14.645,4963.95,5192.62,228.67,13.138,-1359.86,43.0006,0.0001,6881.5741,510.0043,511.1439,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57330,Payload,Commercial Communications,305.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,CAPELLA-19 (ACADIA-9),aktif_uydular,13624.8,1.789,4965.06,3777.55,-1187.51,14.465,-9847.24,97.8008,0.0001,6986.4409,614.4048,616.4769,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67384,Payload,Commercial Radar Imaging,180.0,Box + 2 Pan + 1 Dish + 1 Rod,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11311 [DTC],aktif_uydular,3850.06,5.951,4965.15,5038.87,73.72,6.061,1188.81,53.1585,0.0001,6737.8475,366.1232,367.5718,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,61253,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35203,aktif_uydular,9656.81,14.071,4966.71,3819.36,-1147.35,11.959,-5837.44,53.1587,0.0002,6853.443,481.3622,483.5238,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65498,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STEP CUBE LAB-II,aktif_uydular,4152.18,6.293,4966.74,7162.1,2195.36,3.264,3009.92,98.2085,0.0007,7061.1373,684.9664,695.3082,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,52897,Payload,Amateur Technology,10.0,Box,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,GAOFEN-1,aktif_uydular,13056.55,5.503,4966.75,9756.65,4789.9,10.936,-3299.9,97.9142,0.0018,7018.4991,635.176,659.8221,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,39150,Payload,Civil Imaging,900.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-34863,aktif_uydular,1820.4,14.678,4967.48,4683.05,-284.43,14.932,2862.66,53.1593,0.0001,6853.3414,481.3607,483.3221,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66190,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-36768,aktif_uydular,7123.17,4.537,4968.03,2736.26,-2231.77,8.928,-4386.92,97.2823,0.0002,6722.0191,349.7211,352.3171,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67803,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-34705,aktif_uydular,13696.13,14.873,4968.45,3654.54,-1313.91,5.23,-10041.59,97.6044,0.0002,6927.641,555.5631,557.7189,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64932,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,2023-104A,aktif_uydular,4090.91,14.312,4968.83,2325.77,-2643.06,14.96,-1765.14,97.276,0.0009,6844.1946,467.1882,479.2011,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57424,Payload,Commercial Radar Imaging,100.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-32949,aktif_uydular,12152.62,14.317,4970.3,5840.41,870.11,8.324,-6312.21,42.9968,0.0,6861.1469,489.9768,490.3171,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63145,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35106,aktif_uydular,9962.16,13.623,4970.72,5383.15,412.43,12.035,-4579.0,53.1583,0.0001,6853.3788,481.6153,483.1423,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65739,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,KINEIS-5A,aktif_uydular,10440.53,4.395,4970.86,2782.67,-2188.19,10.529,-7657.86,97.9576,0.0005,7032.096,657.6482,664.5438,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62084,Payload,Commercial Communications,28.0,Box + 2 Pan + 1 Ant,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,CHUANGXIN 1-02 (CX-1-02),aktif_uydular,8319.18,14.285,4972.09,4101.18,-870.91,13.252,-4218.0,98.6232,0.0015,7169.4184,787.8621,808.9746,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,33434,Payload,Civil Communications,100.0,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-34876,aktif_uydular,13764.79,14.795,4972.41,1454.12,-3518.29,3.3,-12310.67,97.603,0.0002,6927.6335,555.0644,558.2026,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65400,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35645,aktif_uydular,12624.64,14.056,4972.44,4907.61,-64.83,7.761,-7717.03,53.1575,0.0001,6853.3186,481.6312,483.006,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66124,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,DONGPO 04,aktif_uydular,12436.23,1.71,4973.29,4595.76,-377.53,14.67,-7840.47,97.5489,0.0005,6685.6473,311.4556,317.839,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,53451,Payload,Commercial Imaging,42.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-36584,aktif_uydular,1699.82,1.973,4973.98,6735.72,1761.74,7.475,5035.89,97.2858,0.0001,6722.1341,350.2253,352.0429,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67547,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-34866,aktif_uydular,13442.23,15.094,4975.11,4824.64,-150.47,4.784,-8617.59,97.6035,0.0003,6927.6442,554.7398,558.5486,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65189,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11556 [DTC],aktif_uydular,11049.33,4.37,4975.18,2788.25,-2186.93,12.505,-8261.08,42.9999,0.0002,6734.5134,362.2231,364.8037,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62838,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36547,aktif_uydular,3687.92,14.196,4976.8,3179.14,-1797.66,14.306,-508.78,43.0017,0.0002,6861.1437,488.4421,491.8452,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67520,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31826,aktif_uydular,12028.9,14.15,4977.14,2786.58,-2190.56,5.616,-9242.32,53.1606,0.0,6849.8896,478.7211,479.0581,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59768,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-35401,aktif_uydular,2939.31,14.984,4977.14,4807.23,-169.91,14.463,1867.93,53.1599,0.0001,6853.3658,481.5968,483.1347,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66067,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36594,aktif_uydular,5144.59,13.938,4978.15,4899.83,-78.32,13.737,-244.76,97.285,0.0002,6822.2086,450.0815,452.3356,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67574,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-11664 [DTC],aktif_uydular,13124.35,6.894,4978.21,4674.5,-303.71,15.115,-8449.85,42.999,0.0002,6729.9408,357.5181,360.3635,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63666,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36846,aktif_uydular,4754.41,4.004,4979.08,1843.69,-3135.39,3.094,-2910.72,97.2877,0.0001,6722.1172,350.3287,351.9057,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67894,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-6153,aktif_uydular,3255.18,14.36,4979.28,4441.97,-537.31,14.785,1186.79,43.0051,0.0001,6863.6916,491.6847,493.6985,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56384,Payload,Commercial Communications,305.0,Box + 1 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0680,aktif_uydular,9987.37,14.777,4979.66,4785.5,-194.16,9.946,-5201.87,87.9182,0.0001,7555.8823,1183.8985,1185.8661,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56716,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-32418,aktif_uydular,2734.01,14.156,4979.68,4359.64,-620.04,14.22,1625.63,43.0079,0.0003,6861.0945,487.8695,492.3196,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62429,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-5672,aktif_uydular,8571.49,13.262,4979.83,2272.16,-2707.67,13.515,-6299.33,42.9993,0.0002,6878.3319,505.743,508.9208,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55468,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0685,aktif_uydular,10102.85,14.594,4981.12,4177.86,-803.26,10.965,-5924.99,87.9166,0.0002,7555.9349,1183.6927,1186.177,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,54679,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-3659,aktif_uydular,12667.68,13.808,4981.13,2263.91,-2717.22,9.518,-10403.77,53.2181,0.0001,6917.8824,546.1034,547.6613,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,52001,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-31222,aktif_uydular,6130.98,15.141,4981.37,4333.69,-647.68,13.539,-1797.29,53.1598,0.0001,6853.381,481.6531,483.1088,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58828,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0527,aktif_uydular,10028.6,14.765,4981.72,4416.32,-565.4,10.341,-5612.28,87.9169,0.0002,7555.8852,1183.5576,1186.2127,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,54642,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11643 [DTC],aktif_uydular,9297.0,4.172,4981.74,5101.78,120.04,10.294,-4195.23,42.9985,0.0002,6734.625,362.3198,364.9301,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63192,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11484 [DTC],aktif_uydular,4751.67,6.427,4982.27,4710.77,-271.5,5.676,-40.91,43.0017,0.0001,6734.5296,362.743,364.3162,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62277,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-5363,aktif_uydular,4242.08,13.604,4982.82,5568.04,585.22,13.179,1325.96,43.0018,0.0002,6863.7,491.525,493.8751,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55497,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,WEILAI 1R,aktif_uydular,13617.22,2.167,4982.95,3551.31,-1431.64,14.741,-10065.92,97.7897,0.0011,6945.251,566.6439,581.8582,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,44884,Payload,Commercial Communications,40.0,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-1457,aktif_uydular,11309.55,8.198,4983.48,1508.24,-3475.24,10.032,-9801.31,53.0439,0.0005,6697.3587,322.7863,329.9311,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,45674,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-2613,aktif_uydular,7912.21,13.736,4983.86,1946.06,-3037.8,11.129,-5966.15,53.1595,0.0002,6853.376,481.3096,483.4424,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48353,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0516,aktif_uydular,13369.67,13.522,4984.8,2532.2,-2452.6,4.098,-10837.47,87.9199,0.0002,7563.9053,1191.5181,1194.2925,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,54134,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35969,aktif_uydular,2775.67,14.094,4984.89,6870.92,1886.03,14.12,4095.25,43.003,0.0003,6861.0708,487.9857,492.1558,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66523,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0584,aktif_uydular,10286.65,13.677,4986.47,5203.63,217.16,12.047,-5083.02,87.9168,0.0001,7555.8857,1183.8482,1185.9231,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,54651,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0439,aktif_uydular,11970.08,14.047,4986.48,5949.42,962.94,8.264,-6020.66,87.8804,0.0002,7599.8399,1227.424,1230.2557,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,51635,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-36373,aktif_uydular,5888.09,4.752,4988.13,3764.31,-1223.82,7.405,-2123.78,97.2854,0.0002,6745.7632,373.7305,375.796,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,68039,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,TRANSPORTER-12 OBJECT CL,aktif_uydular,5046.43,14.024,4988.15,6672.5,1684.35,13.16,1626.07,97.3791,0.0004,6823.7865,450.272,455.3011,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62691,Payload,Amateur Technology,0.25,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-3668,aktif_uydular,12782.83,13.672,4988.57,1694.83,-3293.74,9.422,-11087.99,53.2171,0.0002,6917.8824,545.7728,547.9921,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,52002,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,EXPRESS-AT1,aktif_uydular,4618.38,0.337,4988.66,4647.77,-340.89,0.339,29.38,0.0509,0.0,42162.7453,35790.1727,35793.318,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,39612,Payload,Commercial Communications,1672.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11106 [DTC],aktif_uydular,13293.37,3.117,4988.69,5080.38,91.69,14.278,-8212.99,53.1585,0.0001,6737.8731,366.1515,367.5948,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59765,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0126,aktif_uydular,13893.72,14.105,4989.44,3890.58,-1098.86,4.842,-10003.15,87.9012,0.0002,7591.8608,1219.4662,1222.2554,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,47272,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35487,aktif_uydular,7910.43,14.189,4989.91,6458.87,1468.96,13.012,-1451.57,53.1585,0.0001,6853.429,481.7621,483.0958,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66262,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,SENTINEL-5P,aktif_uydular,12355.1,13.791,4990.65,2538.08,-2452.57,6.257,-9817.02,98.7905,0.0001,7205.1695,833.3128,835.0262,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,42969,Payload,Civil Imaging,817.8,Hex Cyl + 3 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-37044,aktif_uydular,9724.42,4.419,4992.27,5951.05,958.78,11.972,-3773.37,53.1588,0.0001,6706.2169,334.384,336.0498,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,68247,Unknown,,,,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35313,aktif_uydular,11724.83,13.773,4992.94,3895.09,-1097.85,7.691,-7829.75,53.159,0.0001,6853.3623,481.6352,483.0895,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65758,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,FALCONSAT-6,aktif_uydular,3546.98,14.58,4993.32,2670.97,-2322.35,14.969,-876.01,97.3845,0.0015,6863.8482,482.7968,502.8996,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,43815,Payload,Defense Technology,181.0,Box + 1 Ant,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-36713,aktif_uydular,4611.33,15.064,4993.67,3642.65,-1351.02,14.347,-968.68,97.2846,0.0002,6800.6699,428.5621,430.7778,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67701,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-34162,aktif_uydular,9033.43,13.823,4993.72,2439.28,-2554.44,12.048,-6594.15,42.9998,0.0001,6861.1889,489.2901,491.0877,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64018,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-1593,aktif_uydular,12792.26,6.448,4993.96,4529.1,-464.86,14.396,-8263.16,53.0408,0.0004,6704.6495,330.6559,336.6431,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,46119,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
